,지점,지점명,일시,평균기온(℃),최저기온(℃),최고기온(℃)
17426,108,서울,1956-08-21,23.0,17.5,29.1
17427,108,서울,1956-08-22,23.9,19.4,29.2
17428,108,서울,1956-08-23,19.6,17.3,22.7
17429,108,서울,1956-08-24,20.0,16.7,25.5
17430,108,서울,1956-08-25,21.7,16.7,27.3
17431,108,서울,1956-08-26,23.4,19.8,27.9
17432,108,서울,1956-08-27,22.1,18.8,26.8
17433,108,서울,1956-08-28,22.7,18.8,26.8
17434,108,서울,1956-08-29,23.4,19.3,29.3
17435,108,서울,1956-08-30,23.6,18.3,30.3
17436,108,서울,1956-08-31,21.9,18.5,25.3
17437,108,서울,1956-09-01,22.1,20.0,24.2
17438,108,서울,1956-09-02,24.3,19.9,30.2
17439,108,서울,1956-09-03,24.8,21.7,30.3
17440,108,서울,1956-09-04,24.5,21.2,27.5
17441,108,서울,1956-09-05,27.0,23.9,29.5
17442,108,서울,1956-09-06,21.4,18.7,26.1
17443,108,서울,1956-09-07,21.6,17.7,27.3
17444,108,서울,1956-09-08,22.5,17.4,28.6
17445,108,서울,1956-09-09,17.6,16.7,18.7
17446,108,서울,1956-09-10,20.2,16.1,24.9
17447,108,서울,1956-09-11,19.9,15.6,24.6
17448,108,서울,1956-09-12,21.6,18.5,26.5
17449,108,서울,1956-09-13,21.1,17.3,26.6
17450,108,서울,1956-09-14,22.0,16.9,28.6
17451,108,서울,1956-09-15,20.3,17.6,22.8
17452,108,서울,1956-09-16,21.5,16.3,27.0
17453,108,서울,1956-09-17,21.2,15.9,27.7
17454,108,서울,1956-09-18,21.3,15.7,27.7
17455,108,서울,1956-09-19,19.2,15.9,20.7
17456,108,서울,1956-09-20,19.9,14.3,26.9
17457,108,서울,1956-09-21,18.9,16.6,20.7
17458,108,서울,1956-09-22,21.9,16.3,28.6
17459,108,서울,1956-09-23,22.5,17.4,29.6
17460,108,서울,1956-09-24,21.0,17.7,26.1
17461,108,서울,1956-09-25,16.9,11.4,20.9
17462,108,서울,1956-09-26,13.6,9.1,19.5
17463,108,서울,1956-09-27,13.5,7.5,20.3
17464,108,서울,1956-09-28,16.1,8.1,23.4
17465,108,서울,1956-09-29,17.4,11.4,24.5
17466,108,서울,1956-09-30,17.1,10.6,24.5
17467,108,서울,1956-10-01,18.5,12.8,24.9
17468,108,서울,1956-10-02,14.3,7.8,22.8
17469,108,서울,1956-10-03,11.1,4.4,18.8
17470,108,서울,1956-10-04,12.5,6.2,19.5
17471,108,서울,1956-10-05,15.0,9.2,22.8
17472,108,서울,1956-10-06,17.5,13.0,22.1
17473,108,서울,1956-10-07,18.6,14.4,23.9
17474,108,서울,1956-10-08,16.0,13.7,17.3
17475,108,서울,1956-10-09,18.3,13.9,22.7
17476,108,서울,1956-10-10,15.6,11.9,19.2
17477,108,서울,1956-10-11,8.3,4.3,12.2
17478,108,서울,1956-10-12,10.5,2.5,18.6
17479,108,서울,1956-10-13,14.2,8.7,20.2
17480,108,서울,1956-10-14,13.6,7.7,20.4
17481,108,서울,1956-10-15,14.0,9.0,20.7
17482,108,서울,1956-10-16,13.8,8.9,21.1
17483,108,서울,1956-10-17,13.7,7.8,20.4
17484,108,서울,1956-10-18,14.5,7.7,21.7
17485,108,서울,1956-10-19,6.4,1.9,14.9
17486,108,서울,1956-10-20,6.1,-1.1,13.4
17487,108,서울,1956-10-21,9.2,4.2,16.3
17488,108,서울,1956-10-22,11.0,3.1,20.4
17489,108,서울,1956-10-23,12.6,8.1,18.1
17490,108,서울,1956-10-24,9.6,5.1,15.7
17491,108,서울,1956-10-25,9.2,3.7,15.2
17492,108,서울,1956-10-26,9.4,1.9,16.7
17493,108,서울,1956-10-27,12.8,5.2,21.2
17494,108,서울,1956-10-28,14.5,6.4,22.8
17495,108,서울,1956-10-29,15.2,9.1,21.9
17496,108,서울,1956-10-30,12.8,8.0,16.7
17497,108,서울,1956-10-31,8.7,3.9,14.1
17498,108,서울,1956-11-01,10.8,4.1,17.7
17499,108,서울,1956-11-02,13.7,8.9,20.6
17500,108,서울,1956-11-03,11.1,4.1,19.5
17501,108,서울,1956-11-04,6.5,0.9,12.4
17502,108,서울,1956-11-05,7.0,2.7,13.8
17503,108,서울,1956-11-06,3.2,0.1,8.9
17504,108,서울,1956-11-07,4.0,-2.7,9.9
17505,108,서울,1956-11-08,10.7,3.9,17.2
17506,108,서울,1956-11-09,12.3,7.1,19.1
17507,108,서울,1956-11-10,10.5,7.0,14.3
17508,108,서울,1956-11-11,6.0,1.0,10.5
17509,108,서울,1956-11-12,2.1,-1.7,5.3
17510,108,서울,1956-11-13,6.7,1.2,12.0
17511,108,서울,1956-11-14,4.9,-2.2,10.5
17512,108,서울,1956-11-15,-2.3,-5.0,1.9
17513,108,서울,1956-11-16,-4.4,-7.9,-0.2
17514,108,서울,1956-11-17,-1.4,-7.5,3.5
17515,108,서울,1956-11-18,4.4,-1.5,10.7
17516,108,서울,1956-11-19,4.1,0.3,9.2
17517,108,서울,1956-11-20,1.7,-2.6,6.8
17518,108,서울,1956-11-21,1.5,-2.9,5.1
17519,108,서울,1956-11-22,0.2,-3.9,3.4
17520,108,서울,1956-11-23,-2.1,-4.9,2.0
17521,108,서울,1956-11-24,-3.2,-7.3,1.5
17522,108,서울,1956-11-25,-1.6,-7.8,4.8
17523,108,서울,1956-11-26,2.3,-1.9,8.9
17524,108,서울,1956-11-27,-3.6,-6.8,0.5
17525,108,서울,1956-11-28,-1.4,-8.8,3.3
17526,108,서울,1956-11-29,-3.2,-7.0,0.3
17527,108,서울,1956-11-30,-4.7,-8.6,-0.8
17528,108,서울,1956-12-01,-2.8,-5.5,-0.7
17529,108,서울,1956-12-02,2.0,-2.0,7.5
17530,108,서울,1956-12-03,4.6,-1.8,8.9
17531,108,서울,1956-12-04,1.0,-7.0,7.4
17532,108,서울,1956-12-05,-7.1,-9.7,-3.7
17533,108,서울,1956-12-06,-4.4,-7.9,-1.3
17534,108,서울,1956-12-07,-3.7,-9.5,1.3
17535,108,서울,1956-12-08,-9.1,-12.4,-4.8
17536,108,서울,1956-12-09,-11.4,-14.1,-8.0
17537,108,서울,1956-12-10,-12.0,-15.0,-8.3
17538,108,서울,1956-12-11,-8.8,-14.1,-4.1
17539,108,서울,1956-12-12,-6.4,-12.2,-1.3
17540,108,서울,1956-12-13,-7.8,-11.3,-2.7
17541,108,서울,1956-12-14,-10.3,-13.1,-6.9
17542,108,서울,1956-12-15,-9.7,-13.5,-6.2
17543,108,서울,1956-12-16,-5.9,-13.3,-0.9
17544,108,서울,1956-12-17,-5.1,-8.2,-2.8
17545,108,서울,1956-12-18,-6.0,-11.1,-2.1
17546,108,서울,1956-12-19,-5.4,-8.7,-2.9
17547,108,서울,1956-12-20,-5.9,-11.6,-0.5
17548,108,서울,1956-12-21,-9.7,-13.0,-4.2
17549,108,서울,1956-12-22,-11.4,-14.4,-8.3
17550,108,서울,1956-12-23,-10.6,-15.1,-6.6
17551,108,서울,1956-12-24,-10.1,-14.7,-5.5
17552,108,서울,1956-12-25,-8.6,-14.2,-3.9
17553,108,서울,1956-12-26,-4.3,-11.1,1.0
17554,108,서울,1956-12-27,-1.9,-4.7,1.0
17555,108,서울,1956-12-28,0.9,-2.4,4.0
17556,108,서울,1956-12-29,1.4,-4.5,7.8
17557,108,서울,1956-12-30,2.8,-0.9,6.3
17558,108,서울,1956-12-31,2.7,0.5,6.2
17559,108,서울,1957-01-01,2.2,-2.8,6.6
17560,108,서울,1957-01-02,3.6,1.5,6.3
17561,108,서울,1957-01-03,1.6,-1.6,5.1
17562,108,서울,1957-01-04,-1.0,-3.7,3.2
17563,108,서울,1957-01-05,-2.7,-5.8,1.4
17564,108,서울,1957-01-06,-7.0,-10.2,-3.3
17565,108,서울,1957-01-07,-7.3,-12.3,-2.3
17566,108,서울,1957-01-08,-4.7,-11.0,0.5
17567,108,서울,1957-01-09,-2.0,-6.4,1.2
17568,108,서울,1957-01-10,-1.1,-3.8,1.6
17569,108,서울,1957-01-11,-3.7,-8.2,0.7
17570,108,서울,1957-01-12,-10.0,-14.2,-6.9
17571,108,서울,1957-01-13,-6.2,-14.1,-0.7
17572,108,서울,1957-01-14,-1.0,-4.1,1.5
17573,108,서울,1957-01-15,-2.6,-6.2,-0.1
17574,108,서울,1957-01-16,-5.5,-9.5,-0.7
17575,108,서울,1957-01-17,-6.1,-11.3,-0.7
17576,108,서울,1957-01-18,-5.5,-7.9,-1.3
17577,108,서울,1957-01-19,-7.1,-11.8,-1.8
17578,108,서울,1957-01-20,-7.4,-12.2,-3.1
17579,108,서울,1957-01-21,-9.0,-13.1,-4.7
17580,108,서울,1957-01-22,-7.6,-14.5,-0.5
17581,108,서울,1957-01-23,-4.3,-11.1,0.5
17582,108,서울,1957-01-24,0.4,-2.4,4.6
17583,108,서울,1957-01-25,-0.1,-5.5,5.8
17584,108,서울,1957-01-26,0.7,-1.1,2.8
17585,108,서울,1957-01-27,-2.1,-4.2,0.7
17586,108,서울,1957-01-28,-0.6,-6.3,3.3
17587,108,서울,1957-01-29,1.7,-1.8,3.4
17588,108,서울,1957-01-30,-5.5,-8.3,-1.5
17589,108,서울,1957-01-31,-9.2,-11.9,-6.4
17590,108,서울,1957-02-01,-8.5,-12.3,-4.5
17591,108,서울,1957-02-02,-3.2,-10.4,1.6
17592,108,서울,1957-02-03,2.0,-1.1,5.4
17593,108,서울,1957-02-04,1.8,-0.3,5.5
17594,108,서울,1957-02-05,2.1,-2.2,6.2
17595,108,서울,1957-02-06,0.6,-0.9,2.9
17596,108,서울,1957-02-07,1.2,-1.6,3.4
17597,108,서울,1957-02-08,0.5,-3.8,4.1
17598,108,서울,1957-02-09,-10.1,-14.0,-3.6
17599,108,서울,1957-02-10,-13.6,-15.8,-10.3
17600,108,서울,1957-02-11,-12.3,-17.3,-7.2
17601,108,서울,1957-02-12,-9.6,-14.1,-4.4
17602,108,서울,1957-02-13,-7.7,-13.8,-2.5
17603,108,서울,1957-02-14,-2.7,-8.3,0.9
17604,108,서울,1957-02-15,-3.7,-9.6,-0.1
17605,108,서울,1957-02-16,-8.0,-11.4,-4.2
17606,108,서울,1957-02-17,-6.9,-11.7,-2.8
17607,108,서울,1957-02-18,-6.4,-10.3,-2.3
17608,108,서울,1957-02-19,-8.6,-13.4,-3.8
17609,108,서울,1957-02-20,-3.9,-9.2,0.0
17610,108,서울,1957-02-21,-2.1,-5.7,1.4
17611,108,서울,1957-02-22,-1.7,-7.3,3.7
17612,108,서울,1957-02-23,-4.2,-7.5,0.0
17613,108,서울,1957-02-24,-4.7,-9.5,0.1
17614,108,서울,1957-02-25,-1.7,-4.9,1.2
17615,108,서울,1957-02-26,-3.1,-6.8,1.7
17616,108,서울,1957-02-27,-3.3,-7.5,0.8
17617,108,서울,1957-02-28,-2.5,-6.3,2.3
17618,108,서울,1957-03-01,-1.3,-7.8,4.9
17619,108,서울,1957-03-02,4.3,-1.8,10.6
17620,108,서울,1957-03-03,3.8,1.6,5.1
17621,108,서울,1957-03-04,-1.6,-4.5,1.8
17622,108,서울,1957-03-05,-3.4,-6.0,0.8
17623,108,서울,1957-03-06,-3.4,-6.7,1.4
17624,108,서울,1957-03-07,-0.3,-5.2,4.5
17625,108,서울,1957-03-08,-0.5,-2.7,2.9
17626,108,서울,1957-03-09,-3.2,-5.6,-1.8
17627,108,서울,1957-03-10,-3.3,-7.0,-1.1
17628,108,서울,1957-03-11,-3.7,-7.1,1.0
17629,108,서울,1957-03-12,-5.7,-9.4,-1.2
17630,108,서울,1957-03-13,-5.4,-9.5,-0.6
17631,108,서울,1957-03-14,-4.5,-8.7,0.6
17632,108,서울,1957-03-15,-2.4,-7.9,4.4
17633,108,서울,1957-03-16,0.1,-3.8,4.9
17634,108,서울,1957-03-17,2.1,-0.1,6.5
17635,108,서울,1957-03-18,3.1,-0.2,7.9
17636,108,서울,1957-03-19,4.0,-1.0,9.8
17637,108,서울,1957-03-20,2.5,-3.2,9.0
17638,108,서울,1957-03-21,2.4,-2.3,7.5
17639,108,서울,1957-03-22,-0.2,-4.3,5.7
17640,108,서울,1957-03-23,0.3,-1.3,5.8
17641,108,서울,1957-03-24,0.5,-2.3,4.2
17642,108,서울,1957-03-25,-0.5,-3.0,3.5
17643,108,서울,1957-03-26,-0.2,-2.9,3.5
17644,108,서울,1957-03-27,0.7,-4.1,6.4
17645,108,서울,1957-03-28,2.8,-0.5,7.9
17646,108,서울,1957-03-29,6.9,0.6,13.8
17647,108,서울,1957-03-30,5.1,0.0,9.5
17648,108,서울,1957-03-31,1.9,-2.1,6.4
17649,108,서울,1957-04-01,1.5,-2.7,6.9
17650,108,서울,1957-04-02,3.0,-2.0,8.6
17651,108,서울,1957-04-03,3.5,-1.8,10.6
17652,108,서울,1957-04-04,5.9,-0.8,13.0
17653,108,서울,1957-04-05,8.7,3.5,15.0
17654,108,서울,1957-04-06,9.8,2.1,17.7
17655,108,서울,1957-04-07,11.8,4.4,20.5
17656,108,서울,1957-04-08,13.5,5.6,22.2
17657,108,서울,1957-04-09,10.3,6.7,19.8
17658,108,서울,1957-04-10,4.2,2.8,6.5
17659,108,서울,1957-04-11,4.9,3.2,5.8
17660,108,서울,1957-04-12,5.9,3.1,10.9
17661,108,서울,1957-04-13,6.9,1.3,14.9
17662,108,서울,1957-04-14,6.3,3.8,10.9
17663,108,서울,1957-04-15,6.7,0.8,13.1
17664,108,서울,1957-04-16,8.3,3.6,15.5
17665,108,서울,1957-04-17,10.7,2.7,19.5
17666,108,서울,1957-04-18,13.0,5.7,20.4
17667,108,서울,1957-04-19,12.1,10.5,15.1
17668,108,서울,1957-04-20,12.8,8.5,17.8
17669,108,서울,1957-04-21,16.4,7.5,23.3
17670,108,서울,1957-04-22,16.2,13.8,21.2
17671,108,서울,1957-04-23,15.9,13.3,19.2
17672,108,서울,1957-04-24,18.3,15.2,23.9
17673,108,서울,1957-04-25,13.9,9.1,17.6
17674,108,서울,1957-04-26,11.7,6.5,18.0
17675,108,서울,1957-04-27,13.8,8.3,21.7
17676,108,서울,1957-04-28,14.6,8.0,22.7
17677,108,서울,1957-04-29,17.0,8.7,26.3
17678,108,서울,1957-04-30,13.0,9.8,18.7
17679,108,서울,1957-05-01,14.7,8.0,22.1
17680,108,서울,1957-05-02,17.1,12.4,23.3
17681,108,서울,1957-05-03,14.7,11.0,20.3
17682,108,서울,1957-05-04,14.6,11.4,20.9
17683,108,서울,1957-05-05,13.9,10.4,20.5
17684,108,서울,1957-05-06,13.8,9.3,19.6
17685,108,서울,1957-05-07,15.4,10.8,22.6
17686,108,서울,1957-05-08,14.6,10.3,21.5
17687,108,서울,1957-05-09,16.8,10.0,24.1
17688,108,서울,1957-05-10,17.7,9.9,26.8
17689,108,서울,1957-05-11,18.0,15.6,23.0
17690,108,서울,1957-05-12,13.3,9.0,18.2
17691,108,서울,1957-05-13,11.7,8.0,16.6
17692,108,서울,1957-05-14,15.9,8.6,24.3
17693,108,서울,1957-05-15,18.2,11.0,27.6
17694,108,서울,1957-05-16,18.8,11.2,27.6
17695,108,서울,1957-05-17,16.8,11.3,23.9
17696,108,서울,1957-05-18,17.4,13.7,22.5
17697,108,서울,1957-05-19,18.9,14.2,25.5
17698,108,서울,1957-05-20,15.5,12.1,20.4
17699,108,서울,1957-05-21,18.2,10.9,26.1
17700,108,서울,1957-05-22,19.9,12.7,29.2
17701,108,서울,1957-05-23,21.5,13.4,29.8
17702,108,서울,1957-05-24,16.1,12.2,20.1
17703,108,서울,1957-05-25,17.6,12.5,25.2
17704,108,서울,1957-05-26,19.6,13.5,26.7
17705,108,서울,1957-05-27,20.0,15.3,26.9
17706,108,서울,1957-05-28,19.7,14.9,24.2
17707,108,서울,1957-05-29,18.5,14.7,24.7
17708,108,서울,1957-05-30,19.9,13.4,26.8
17709,108,서울,1957-05-31,16.6,12.8,21.8
17710,108,서울,1957-06-01,18.5,12.8,26.1
17711,108,서울,1957-06-02,17.0,12.4,22.9
17712,108,서울,1957-06-03,17.8,12.7,25.3
17713,108,서울,1957-06-04,19.4,12.6,25.9
17714,108,서울,1957-06-05,18.8,16.6,20.3
17715,108,서울,1957-06-06,16.3,13.7,18.8
17716,108,서울,1957-06-07,17.3,11.8,25.8
17717,108,서울,1957-06-08,18.3,11.8,25.5
17718,108,서울,1957-06-09,19.9,13.9,27.7
17719,108,서울,1957-06-10,18.8,15.6,26.6
17720,108,서울,1957-06-11,19.8,15.9,25.7
17721,108,서울,1957-06-12,20.9,17.5,26.0
17722,108,서울,1957-06-13,20.7,17.6,26.4
17723,108,서울,1957-06-14,20.7,16.6,27.8
17724,108,서울,1957-06-15,22.3,17.6,28.3
17725,108,서울,1957-06-16,21.5,19.1,26.1
17726,108,서울,1957-06-17,23.0,18.7,28.5
17727,108,서울,1957-06-18,21.2,17.9,26.5
17728,108,서울,1957-06-19,18.9,17.6,20.4
17729,108,서울,1957-06-20,19.9,18.4,22.8
17730,108,서울,1957-06-21,20.1,17.3,24.3
17731,108,서울,1957-06-22,18.6,17.2,24.6
17732,108,서울,1957-06-23,19.3,16.0,25.2
17733,108,서울,1957-06-24,19.6,14.3,27.5
17734,108,서울,1957-06-25,20.9,16.2,27.5
17735,108,서울,1957-06-26,20.1,18.0,23.1
17736,108,서울,1957-06-27,22.9,16.9,29.8
17737,108,서울,1957-06-28,23.2,16.9,31.4
17738,108,서울,1957-06-29,22.4,18.0,29.5
17739,108,서울,1957-06-30,23.9,17.9,32.5
17740,108,서울,1957-07-01,22.9,18.2,30.7
17741,108,서울,1957-07-02,22.3,19.5,26.3
17742,108,서울,1957-07-03,19.5,18.2,22.4
17743,108,서울,1957-07-04,20.1,18.7,25.6
17744,108,서울,1957-07-05,21.0,18.0,25.9
17745,108,서울,1957-07-06,23.9,18.8,30.7
17746,108,서울,1957-07-07,21.0,19.9,22.3
17747,108,서울,1957-07-08,20.6,18.3,23.1
17748,108,서울,1957-07-09,19.8,18.3,21.6
17749,108,서울,1957-07-10,21.0,17.8,25.4
17750,108,서울,1957-07-11,22.6,20.7,25.7
17751,108,서울,1957-07-12,21.0,19.9,23.9
17752,108,서울,1957-07-13,22.3,20.5,24.5
17753,108,서울,1957-07-14,22.0,19.5,26.4
17754,108,서울,1957-07-15,22.5,20.2,24.7
17755,108,서울,1957-07-16,23.8,21.9,25.2
17756,108,서울,1957-07-17,24.5,22.9,25.9
17757,108,서울,1957-07-18,24.7,21.5,28.7
17758,108,서울,1957-07-19,21.4,20.3,23.0
17759,108,서울,1957-07-20,21.3,19.8,22.6
17760,108,서울,1957-07-21,22.3,19.9,25.7
17761,108,서울,1957-07-22,23.3,19.8,28.6
17762,108,서울,1957-07-23,22.5,18.1,28.1
17763,108,서울,1957-07-24,24.8,19.6,31.0
17764,108,서울,1957-07-25,24.4,21.6,28.0
17765,108,서울,1957-07-26,24.5,21.5,29.7
17766,108,서울,1957-07-27,22.6,21.2,25.9
17767,108,서울,1957-07-28,24.2,19.8,29.2
17768,108,서울,1957-07-29,22.4,21.3,28.7
17769,108,서울,1957-07-30,23.8,21.4,28.8
17770,108,서울,1957-07-31,22.5,20.0,26.0
17771,108,서울,1957-08-01,23.6,19.6,29.1
17772,108,서울,1957-08-02,22.3,20.3,24.5
17773,108,서울,1957-08-03,21.6,19.6,24.9
17774,108,서울,1957-08-04,22.1,20.3,25.5
17775,108,서울,1957-08-05,23.2,19.4,28.1
17776,108,서울,1957-08-06,24.1,20.5,29.7
17777,108,서울,1957-08-07,23.7,19.9,30.1
17778,108,서울,1957-08-08,24.0,21.1,29.3
17779,108,서울,1957-08-09,25.5,21.6,30.9
17780,108,서울,1957-08-10,26.9,21.4,33.5
17781,108,서울,1957-08-11,27.0,21.7,33.5
17782,108,서울,1957-08-12,21.8,19.7,25.7
17783,108,서울,1957-08-13,24.0,19.3,30.3
17784,108,서울,1957-08-14,25.4,21.0,31.7
17785,108,서울,1957-08-15,25.1,21.5,30.2
17786,108,서울,1957-08-16,26.0,22.9,31.8
17787,108,서울,1957-08-17,26.1,23.3,30.7
17788,108,서울,1957-08-18,25.9,21.1,32.1
17789,108,서울,1957-08-19,26.0,23.7,31.3
17790,108,서울,1957-08-20,23.9,22.8,25.4
17791,108,서울,1957-08-21,24.7,21.6,28.9
17792,108,서울,1957-08-22,23.8,21.2,28.5
17793,108,서울,1957-08-23,23.5,20.5,28.3
17794,108,서울,1957-08-24,24.8,22.1,30.0
17795,108,서울,1957-08-25,26.9,22.6,32.1
17796,108,서울,1957-08-26,26.0,23.7,30.1
17797,108,서울,1957-08-27,24.2,22.6,26.2
17798,108,서울,1957-08-28,21.8,19.3,25.9
17799,108,서울,1957-08-29,22.3,16.9,29.3
17800,108,서울,1957-08-30,21.1,18.6,22.9
17801,108,서울,1957-08-31,19.4,16.0,25.3
17802,108,서울,1957-09-01,19.8,14.1,26.1
17803,108,서울,1957-09-02,21.0,15.1,27.8
17804,108,서울,1957-09-03,21.7,15.5,29.0
17805,108,서울,1957-09-04,21.8,15.8,28.5
17806,108,서울,1957-09-05,22.1,16.4,28.8
17807,108,서울,1957-09-06,22.5,18.0,28.6
17808,108,서울,1957-09-07,21.3,15.9,28.4
17809,108,서울,1957-09-08,19.4,14.4,26.1
17810,108,서울,1957-09-09,18.5,14.3,25.3
17811,108,서울,1957-09-10,19.0,12.4,27.3
17812,108,서울,1957-09-11,18.8,13.1,27.1
17813,108,서울,1957-09-12,16.3,12.5,21.1
17814,108,서울,1957-09-13,18.7,11.5,26.5
17815,108,서울,1957-09-14,19.8,13.7,27.7
17816,108,서울,1957-09-15,20.6,15.1,27.7
17817,108,서울,1957-09-16,21.7,15.8,28.8
17818,108,서울,1957-09-17,19.5,15.5,25.3
17819,108,서울,1957-09-18,18.0,11.5,25.6
17820,108,서울,1957-09-19,18.3,13.9,24.2
17821,108,서울,1957-09-20,18.4,14.4,24.6
17822,108,서울,1957-09-21,19.7,14.4,25.1
17823,108,서울,1957-09-22,21.3,15.2,28.5
17824,108,서울,1957-09-23,21.0,16.4,27.5
17825,108,서울,1957-09-24,17.1,12.9,22.5
17826,108,서울,1957-09-25,16.0,11.8,22.8
17827,108,서울,1957-09-26,13.7,9.1,20.3
17828,108,서울,1957-09-27,14.6,6.6,23.3
17829,108,서울,1957-09-28,17.2,8.7,27.0
17830,108,서울,1957-09-29,16.6,11.1,23.0
17831,108,서울,1957-09-30,11.6,8.0,17.8
17832,108,서울,1957-10-01,11.5,5.8,17.8
17833,108,서울,1957-10-02,15.8,11.3,22.2
17834,108,서울,1957-10-03,15.1,7.9,23.4
17835,108,서울,1957-10-04,17.8,10.6,26.4
17836,108,서울,1957-10-05,19.1,11.9,27.2
17837,108,서울,1957-10-06,13.5,11.9,17.5
17838,108,서울,1957-10-07,15.2,11.5,21.5
17839,108,서울,1957-10-08,16.7,10.3,23.0
17840,108,서울,1957-10-09,12.0,7.9,17.2
17841,108,서울,1957-10-10,10.9,5.0,17.9
17842,108,서울,1957-10-11,13.1,5.7,21.6
17843,108,서울,1957-10-12,14.7,8.3,22.1
17844,108,서울,1957-10-13,16.4,13.1,22.1
17845,108,서울,1957-10-14,15.6,11.2,21.6
17846,108,서울,1957-10-15,16.5,11.1,22.8
17847,108,서울,1957-10-16,15.8,7.0,23.3
17848,108,서울,1957-10-17,6.3,3.3,11.4
17849,108,서울,1957-10-18,5.6,1.0,11.8
17850,108,서울,1957-10-19,7.0,-0.4,12.4
17851,108,서울,1957-10-20,10.7,6.3,17.1
17852,108,서울,1957-10-21,10.5,3.3,17.3
17853,108,서울,1957-10-22,10.8,4.5,17.5
17854,108,서울,1957-10-23,11.0,6.2,15.2
17855,108,서울,1957-10-24,8.4,2.7,15.2
17856,108,서울,1957-10-25,11.6,1.7,21.1
17857,108,서울,1957-10-26,13.7,7.3,20.4
17858,108,서울,1957-10-27,13.5,8.8,20.8
17859,108,서울,1957-10-28,11.5,9.2,13.7
17860,108,서울,1957-10-29,9.9,7.1,12.2
17861,108,서울,1957-10-30,8.7,6.7,11.4
17862,108,서울,1957-10-31,8.0,5.3,12.6
17863,108,서울,1957-11-01,9.2,2.7,16.1
17864,108,서울,1957-11-02,10.3,4.4,16.7
17865,108,서울,1957-11-03,10.8,5.6,16.6
17866,108,서울,1957-11-04,10.6,8.1,15.3
17867,108,서울,1957-11-05,9.5,2.7,15.6
17868,108,서울,1957-11-06,11.0,6.9,16.7
17869,108,서울,1957-11-07,7.4,4.2,12.0
17870,108,서울,1957-11-08,7.9,1.2,15.3
17871,108,서울,1957-11-09,12.3,5.1,17.5
17872,108,서울,1957-11-10,13.0,10.6,14.2
17873,108,서울,1957-11-11,9.9,2.9,14.9
17874,108,서울,1957-11-12,7.8,0.8,12.8
17875,108,서울,1957-11-13,11.2,6.2,15.6
17876,108,서울,1957-11-14,8.2,1.3,15.7
17877,108,서울,1957-11-15,7.6,2.2,13.3
17878,108,서울,1957-11-16,9.0,2.2,15.6
17879,108,서울,1957-11-17,11.2,7.0,16.5
17880,108,서울,1957-11-18,9.2,4.6,15.5
17881,108,서울,1957-11-19,9.2,6.5,13.8
17882,108,서울,1957-11-20,9.1,5.6,13.9
17883,108,서울,1957-11-21,7.4,2.0,13.0
17884,108,서울,1957-11-22,7.4,1.8,13.8
17885,108,서울,1957-11-23,10.7,4.1,17.4
17886,108,서울,1957-11-24,10.9,6.9,16.1
17887,108,서울,1957-11-25,9.3,5.5,13.7
17888,108,서울,1957-11-26,10.4,6.2,16.3
17889,108,서울,1957-11-27,5.0,-1.1,8.7
17890,108,서울,1957-11-28,-2.8,-5.0,0.7
17891,108,서울,1957-11-29,-1.9,-5.8,1.9
17892,108,서울,1957-11-30,-0.4,-5.1,4.4
17893,108,서울,1957-12-01,0.7,-2.1,4.3
17894,108,서울,1957-12-02,-0.6,-4.5,3.5
17895,108,서울,1957-12-03,-1.4,-6.7,4.7
17896,108,서울,1957-12-04,2.0,-5.7,9.2
17897,108,서울,1957-12-05,1.7,-1.8,5.4
17898,108,서울,1957-12-06,-0.2,-3.6,4.6
17899,108,서울,1957-12-07,0.5,-4.6,5.1
17900,108,서울,1957-12-08,0.8,-2.3,4.7
17901,108,서울,1957-12-09,-2.2,-4.9,1.4
17902,108,서울,1957-12-10,-1.0,-5.8,2.8
17903,108,서울,1957-12-11,4.9,0.7,9.6
17904,108,서울,1957-12-12,5.3,3.3,7.4
17905,108,서울,1957-12-13,3.7,-0.4,7.0
17906,108,서울,1957-12-14,-2.0,-4.2,1.2
17907,108,서울,1957-12-15,0.2,-3.2,4.1
17908,108,서울,1957-12-16,4.2,-0.1,6.4
17909,108,서울,1957-12-17,1.9,-4.0,8.9
17910,108,서울,1957-12-18,-6.5,-8.1,-3.7
17911,108,서울,1957-12-19,-5.7,-7.3,-3.1
17912,108,서울,1957-12-20,-5.1,-8.3,-1.3
17913,108,서울,1957-12-21,-4.1,-9.2,0.3
17914,108,서울,1957-12-22,-1.1,-4.5,3.5
17915,108,서울,1957-12-23,-0.2,-2.7,2.7
17916,108,서울,1957-12-24,-0.7,-4.3,2.1
17917,108,서울,1957-12-25,2.4,0.2,3.4
17918,108,서울,1957-12-26,3.1,-0.8,6.9
17919,108,서울,1957-12-27,0.9,-3.9,6.1
17920,108,서울,1957-12-28,0.8,-2.3,5.2
17921,108,서울,1957-12-29,-5.1,-8.4,-1.9
17922,108,서울,1957-12-30,-6.9,-10.5,-3.7
17923,108,서울,1957-12-31,-6.8,-10.6,-2.5
17924,108,서울,1958-01-01,-2.3,-7.6,-0.4
17925,108,서울,1958-01-02,-9.1,-14.1,-1.8
17926,108,서울,1958-01-03,-12.6,-17.4,-8.8
17927,108,서울,1958-01-04,-6.9,-10.3,-4.2
17928,108,서울,1958-01-05,-6.9,-13.3,-1.3
